San Roque (Pob.),34902022,3rd,222
Santor,34902023,3rd,222
Sinipit (Pob.),34902024,3rd,222
Sisilang na Ligaya (Pob.),34902025,3rd,222
Social (Pob.),34902026,3rd,222
Tugatug,34902027,3rd,222
Tulay na Bato (Pob.),34902028,3rd,222
Vega,34902029,3rd,222
Anilao,175203001,2nd,223
Aplaya,175203033,2nd,223
Bagumbayan I,175203034,2nd,223
Bagumbayan II,175203035,2nd,223
Batangan,175203002,2nd,223
Bukal,175203003,2nd,223
Camantigue,175203004,2nd,223
Carmundo,175203005,2nd,223
Cawayan,175203006,2nd,223
Dayhagan,175203007,2nd,223
Formon,175203008,2nd,223
Hagan,175203009,2nd,223
Hagupit,175203010,2nd,223
Ipil,175203036,2nd,223
Kaligtasan,175203011,2nd,223
Labasan,175203012,2nd,223
Labonan,175203013,2nd,223
Libertad,175203014,2nd,223
Lisap,175203015,2nd,223
Luna,175203016,2nd,223
Malitbog,175203017,2nd,223
Mapang,175203018,2nd,223
Masaguisi,175203019,2nd,223
Mina de Oro,175203037,2nd,223
Morente,175203020,2nd,223
Ogbot,175203021,2nd,223
Orconuma,175203022,2nd,223
Poblacion,175203032,2nd,223
Polusahi,175203023,2nd,223
Sagana,175203024,2nd,223
San Isidro,175203025,2nd,223
San Jose,175203026,2nd,223
San Juan,175203027,2nd,223
Santa Cruz,175203028,2nd,223
Sigange,175203029,2nd,223
Tawas,175203031,2nd,223
Bongao Poblacion,157002027,lone,224
Ilayang Bayucain,43416019,4th,224
Ipil,157002005,lone,224
Kamagong,157002006,lone,224
Karungdong,157002007,lone,224
Lagasan,157002044,lone,224
Lakit Lakit,157002009,lone,224
Lamion,157002010,lone,224
Lapid Lapid,157002012,lone,224
Lato Lato,157002013,lone,224
Luuk Pandan,157002014,lone,224
Luuk Tulay,157002015,lone,224
Malassa,157002016,lone,224
Mandulan,157002017,lone,224
Masantong,157002018,lone,224
Montay Montay,157002019,lone,224
Nalil,157002045,lone,224
Pababag,157002021,lone,224
Pag-asa,157002047,lone,224
Pagasinan,157002022,lone,224
Pagatpat,157002046,lone,224
Pahut,157002023,lone,224
Pakias,157002024,lone,224
Paniongan,157002025,lone,224
Pasiagan,157002026,lone,224
Sanga-sanga,157002030,lone,224
Silubog,157002031,lone,224
Simandagit,157002033,lone,224
Sumangat,157002034,lone,224
Tarawakan,157002037,lone,224
Tongsinah,157002040,lone,224
Tubig Basag,157002042,lone,224
Tubig Tanah,157002048,lone,224
Tubig-Boh,157002049,lone,224
Tubig-Mampallam,157002050,lone,224
Ungus-ungus,157002043,lone,224
Bag-ong Anonang,104203002,2,225
Bagumbang,104203003,2,225
Baybay,104203004,2,225
Bolinsong,104203005,2,225
Buenavista,104203006,2,225
Buracan,104203007,2,225
Calolot,104203009,2,225
Demetrio Fernan,104203032,2,225
Digson,104203033,2,225
Dimalco,104203010,2,225
Dullan,104203011,2,225
Kanaokanao,104203012,2,225
Liloan,104203013,2,225
Linconan,104203014,2,225
Lodiong,104203015,2,225
Lower Usugan,104203016,2,225
Mapurog (Migsale),104203017,2,225
